associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1966-05-02	Andrena			NA		RUAC	Lawrence vicinity		urn:uuid:85dee526-d8e1-11e2-99a2-0026552be7ea	Unknown	Andrena nigrae	Robertson,1905	nigrae	Kansas	1966	idigbio	Andrena nigrae	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1965-04-24	Andrena			NA		RUAC	Lawrence vicinity		urn:uuid:8526e00c-d8e1-11e2-99a2-0026552be7ea	Netting	Andrena miserabilis	Cresson,1872	miserabilis	Kansas	1965	idigbio	Andrena miserabilis	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Montgomery		37.176	-95.62	1963-06-04	Lasioglossum			NA		AMNH	2 mi NW of Liberty		urn:uuid:851baade-d8e1-11e2-99a2-0026552be7ea	Malaise Trap	Lasioglossum hitchensi	Gibbs,2012	hitchensi	Kansas	1963	idigbio	Lasioglossum hitchensi	c(388748.351292467, -859160.372475917)	Central Irregular Plains
associated with:none_685 canadensis	PreservedSpecimen			Unknown	UNITED STATES	Leavenworth		39.127	-95.151	1963-06-01	Bombus			NA		RUAC	Leavenworth County State Park		urn:uuid:85822714-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus griseocollis	(DeGeer,1773)	griseocollis	Kansas	1963	idigbio	Bombus griseocollis	c(418527.643745837, -640552.613098585)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1965-04-24	Andrena			NA		RUAC	Lawrence vicinity		urn:uuid:8539cf32-d8e1-11e2-99a2-0026552be7ea	Netting	Andrena sayi	Robertson,1891	sayi	Kansas	1965	idigbio	Andrena sayi	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1965-07-06	Triepeolus			NA		RUAC	Lawrence vicinity		urn:uuid:84167538-d8e1-11e2-99a2-0026552be7ea	Netting	Triepeolus concavus	(Cresson,1878)	concavus	Kansas	1965	idigbio	Triepeolus concavus	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.972	-95.235	1966-05-02	Andrena			NA		RUAC	Lawrence vicinity		urn:uuid:85def570-d8e1-11e2-99a2-0026552be7ea	Unknown	Andrena nigrae	Robertson,1905	nigrae	Kansas	1966	idigbio	Andrena nigrae	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen	EMEC		25000.0000	United States	Douglas County		38.911	-95.268	1945-08-19	Bombus			NA		EMEC			urn:catalog:EMEC:EMEC:565850		Bombus variabilis		variabilis	Kansas		idigbio	Bombus variabilis	c(409733.418325337, -665094.576437867)	Central Irregular Plains
	PreservedSpecimen	ENT		4034	USA	Crawford County	25	37.411	-94.768	1971-05-25	Bombus			NA		YPM	4 mi. W. of Pittsburg	5	urn:uuid:dc9f8657-1164-4a57-98e4-dd1ebda148f7		Bombus pensylvanicus	(DeGeer)	pensylvanicus	Kansas	1971	idigbio	Bombus pensylvanicus	c(462743.865827131, -828787.046394294)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	7	38.778	-95.188		Bombus			NA		USNM	Baldwin	10	http://n2t.net/ark:/65665/37f8b2cde-9a3b-4760-bba4-e29330a7ea65		Bombus (Pyrobombus) impatiens	Cresson	impatiens	Kansas	1900	idigbio	Bombus impatiens	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas		38.778	-95.188		Bombus			NA		USNM	Baldwin		http://n2t.net/ark:/65665/3b72e400e-558b-442e-85db-67bdb1efa8f7		Bombus (Pyrobombus) impatiens	Cresson	impatiens	Kansas		idigbio	Bombus impatiens	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	2	38.778	-95.188		Bombus			NA	pensylvanicus	USNM	Baldwin	6	http://n2t.net/ark:/65665/32e0f5b07-d33a-4e46-abc7-04f8476c6c8b		Bombus (Fervidobombus) pensylvanicus pensylvanicus	(De Geer)	pensylvanicus	Kansas	1906	idigbio	Bombus pensylvanicus	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	EMEC		7364.0000	United States	Douglas County		38.967	-95.274	1955-07-19	Halictus			NA		EMEC	Lawrence		urn:catalog:EMEC:EMEC:516111		Halictus ligatus Say, 1837	Say, 1837	ligatus	Kansas		idigbio	Halictus ligatus	c(408880.79389519, -658912.456039198)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	19	38.972	-95.235		Apis			NA		USNM	Lawrence	6	http://n2t.net/ark:/65665/3ce102a8c-ae84-4fee-8475-7cf4d38c9554		Apis (Apis) mellifera		mellifera	Kansas	1979	idigbio	Apis mellifera	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:dfeca2a7-fbc4-4c8a-9e02-7e2d18d542dc		USA	Neosho Co.	13	37.68	-95.46	1958-08-13	Bombus			NA		LACM	Chanute	8	735c7c99-9e34-412d-a784-351a48be8514		Bombus (Fervidobombus) pennsylvanicus	DeGeer, 1773	pennsylvanicus	Kansas	1958	idigbio	Bombus pensylvanicus	c(400111.078527026, -802536.884614214)	Central Irregular Plains
	PreservedSpecimen	Arthropods			United States	Douglas		38.972	-95.235	1952-09-23	Halictus			NA		UCFC	Lawrence, Douglas Co., KS		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:UCFC__0__055__641	none specified	Halictus ligatus		ligatus	Kansas		idigbio	Halictus ligatus	c(412220.35884401, -658165.35498196)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas		38.778	-95.188		Bombus			NA		USNM	Baldwin City		http://n2t.net/ark:/65665/39aa47b11-b664-48c4-8bb3-69a2ddf52a04		Bombus (Pyrobombus) bimaculatus	Cresson	bimaculatus	Kansas		idigbio	Bombus bimaculatus	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas		38.778	-95.188		Bombus			NA		USNM	Baldwin City		http://n2t.net/ark:/65665/349abd955-ccb9-4a1c-b604-2207237ef5be		Bombus (Separatobombus) griseocollis	(De Geer)	griseocollis	Kansas		idigbio	Bombus griseocollis	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:dfeca2a7-fbc4-4c8a-9e02-7e2d18d542dc		USA	Johnson Co.	8	38.98	-94.97	1952-08-08	Bombus			NA		LACM	De Soto	8	fc41854a-72dc-4afb-937f-8fd00eba9d11		Bombus (Separatobombus) griseocollis	(DeGeer, 1773)	griseocollis	Kansas	1952	idigbio	Bombus griseocollis	c(435061.075683348, -655928.320496197)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	4	38.778	-95.188		Bombus			NA		USNM	Baldwin City	7	http://n2t.net/ark:/65665/34c7bb037-8d66-4b45-9e18-cab9bd94f83e		Bombus (Separatobombus) griseocollis	(De Geer)	griseocollis	Kansas	1906	idigbio	Bombus griseocollis	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	5	38.778	-95.188		Bombus			NA	fervidus	USNM	Baldwin	10	http://n2t.net/ark:/65665/37c6b92b8-6d1a-46d4-bc71-0f27f6086670		Bombus (Fervidobombus) fervidus fervidus	(Fabricius)	fervidus	Kansas	1900	idigbio	Bombus fervidus	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	7	38.778	-95.188		Bombus			NA		USNM	Baldwin	7	http://n2t.net/ark:/65665/3aa42ad17-9ed7-4061-b550-023d83e0ca1f		Bombus (Separatobombus) griseocollis	(De Geer)	griseocollis	Kansas	1906	idigbio	Bombus griseocollis	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	EMEC		7364.0000	United States	Douglas County		38.967	-95.274	1955-07-27	Halictus			NA		EMEC	Lawrence		urn:catalog:EMEC:EMEC:516164		Halictus ligatus Say, 1837	Say, 1837	ligatus	Kansas		idigbio	Halictus ligatus	c(408880.79389519, -658912.456039198)	Central Irregular Plains
