associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	31	32.89	-98.471	1990-08-31	Agapostemon			NA		TAMU	Possum Kingdom Reservoir	8	d42f09f3-5981-4a46-8f92-b48eaf3ece16	sweeping	Agapostemon melliventris	Cresson, 1874	melliventris	Texas	1990	idigbio	Agapostemon melliventris	c(143557.313113761, -1342782.17319262)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	28	32.357	-98.021	1978-04-28	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	0d430e92-157e-4a7d-9be2-b34a6e74ddbe	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	8	32.328	-98.066	1976-07-08	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	ff4b1821-ac13-4b90-8b2e-e712772a069a	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	30	32.293	-98.202	1980-05-30	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	57ed561f-2142-4741-b010-f525f353adf8	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1980	idigbio	Lasioglossum coactum	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	31	32.89	-98.471	1990-08-31	Agapostemon			NA		TAMU	Possum Kingdom Reservoir	8	027322e8-b279-47b1-92dc-71f763fb8104	sweeping	Agapostemon melliventris	Cresson, 1874	melliventris	Texas	1990	idigbio	Agapostemon melliventris	c(143557.313113761, -1342782.17319262)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Lampasas	21	31.064	-98.097	1997-04-21	Halictus			NA		TAMU	5 miles E Lampasas	4	ae19348c-a573-4f35-b8fb-76fc905ed068		Halictus ligatus	Say, 1837	ligatus	Texas	1997	idigbio	Halictus ligatus	c(182588.67564989, -1543781.51787571)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Coryell	7	31.435	-97.744	1937-07-07	Megachile			NA		TAMU	Gatesville	7	b5c5071f-36c0-47bf-aa9a-a3dcc80ca290		Megachile fortis	Cresson, 1872	fortis	Texas	1937	idigbio	Megachile fortis	c(215516.487025147, -1502015.98572982)	Cross Timbers
	PreservedSpecimen	RINVRT			United States	Marshall	28	33.875	-96.846	28 April 2012	Megachile	on Cornus drummondii flowers	Megachile mendica	NA		OMNH	Fobb Bottom Wildlife Management Area	4	urn:catalog:OMNH:RINVRT:21934		Megachile mendica	Cresson, 1878	mendica	Oklahoma	2012	idigbio	Megachile mendica	c(292473.339396464, -1229684.28643272)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	36f15d23-56e6-423a-aab3-9a556e4ac7ba	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	24	31.985	-97.906	1968-05-24	Heriades			NA		TAMU	2 miles W Iredell	5	1088666b-4fb7-4342-a43f-a54c40a19a28		Heriades carinata	Cresson 1864	carinata	Texas	1968	idigbio	Heriades carinata	c(198750.176820573, -1441669.94094353)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	6edeb7ed-1347-49f3-995f-7ddac0bc9e29	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182815.948899864, -1404130.53602133)	Cross Timbers
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Mills	4	31.451	-98.571		Bombus			NA		USNM	Goldthwaite	9	http://n2t.net/ark:/65665/3a9b112af-daaf-400e-afda-075bc86417a1		Bombus (Psithyrus) variabilis	(Cresson)	variabilis	Texas	1905	idigbio	Bombus variabilis	c(136498.736676495, -1501939.26095147)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:8538cb78-d8e1-11e2-99a2-0026552be7ea	General Collecting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Augochlorella			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	572837ac-5a9c-4558-bc4d-90b96a343433	Malaise trap	Augochlorella aurata	(Smith, 1853)	aurata	Texas	1978	idigbio	Augochlorella aurata	c(187003.566340543, -1400828.98054981)	Cross Timbers
	PreservedSpecimen			10-100	UNITED STATES	Cooke		33.488	-97.165	1904-03-25	Halictus			NA		UNHP	Valley View		urn:uuid:88709ae6-d8e1-11e2-99a2-0026552be7ea	Unknown	Halictus ligatus	Say,1837	ligatus	Texas	1904	idigbio	Halictus ligatus	c(264181.135384651, -1273533.80481356)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	16	32.354	-98.057	1976-07-16	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	42cda099-075b-4411-aa95-18040f7be519	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	21	32.293	-98.202	1980-05-21	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	e22f2db3-36dd-43c8-9459-51b7feed7d66	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	22	32.354	-98.057	1976-07-22	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	fa57909e-206e-48bf-af11-a24f470bbfba	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	1	32.639	-98.498	1998-06-01	Halictus			NA		TAMU	6 miles N Strawn	6	0295227a-5619-47cb-8b86-c75824d8a6d0		Halictus tripartitus	Cockerell, 1895	tripartitus	Texas	1998	idigbio	Halictus tripartitus	c(141454.00139454, -1370575.70040742)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	31	32.89	-98.471	1990-08-31	Agapostemon			NA		TAMU	Possum Kingdom Reservoir	8	c8e282ca-5363-42d4-b61b-0043018c51a5	sweeping	Agapostemon melliventris	Cresson, 1874	melliventris	Texas	1990	idigbio	Agapostemon melliventris	c(143557.313113761, -1342782.17319262)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	28	32.357	-98.021	1978-04-28	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	4e960e87-8493-4b2a-8ced-cd7316df0476	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Palo Pinto	1	32.639	-98.498	1998-06-01	Svastra			NA		TAMU	6 miles N Strawn	6	3f7c1c08-8e06-4d6f-93c0-437616e2d16f		Svastra petulca	(Cresson, 1878)	petulca	Texas	1998	idigbio	Svastra petulca	c(141454.00139454, -1370575.70040742)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	bde3adb1-a35c-4adc-a2ff-de5fd6113520	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Eastland	1	32.314	-98.55	1998-06-01	Lasioglossum			NA		TAMU	3 miles N Desdemona	6	95155b80-06b5-42e6-b858-108f517d49a0		Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1998	idigbio	Lasioglossum coactum	c(137093.979849921, -1406580.02066258)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Comanche	7	32.111	-98.536	1978-06-07	Megachile			NA		TAMU	De Leon	6	75a62a17-8247-4654-9aa5-bf9d47f42d6b		Megachile gentilis	Cresson, 1872	gentilis	Texas	1978	idigbio	Megachile gentilis	c(138754.375070638, -1428987.94804708)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	8	32.328	-98.066	1976-07-08	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	8d5d0e41-ce4d-48ff-a161-306bf007d329	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Somervell	16	32.299	-97.807	1979-06-16	Lasioglossum			NA		TAMU	6 miles N Glen Rose, Comanche Peak Electrical Station	6	a805fd2f-adfe-41c9-8074-78d13556815b	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1979	idigbio	Lasioglossum coactum	c(207364.607964967, -1406745.96852284)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	d35f963b-f6c9-43fb-9847-217c28d47d83	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	22	32.354	-98.057	1976-07-22	Lasioglossum			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	b6a7e75a-1480-41e4-8292-958f66e6e1c7	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1976	idigbio	Lasioglossum coactum	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	24	32.014	-97.749	1973-05-24				NA		TAMU	3 miles S Walnut Springs	5	ef819bc2-91db-4c44-b59b-55c81caf7585		Osmia subfasciata subfasciata	Cresson		Texas	1973	idigbio	Osmia subfasciata	c(213573.938646546, -1438089.82404336)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.358	-98.035	1978-05-19	Heriades			NA		TAMU	1 mile N Bluff Dale, Paluxy River	5	3abf80b2-b374-49d9-8fc5-8973b5ad3308	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1978	idigbio	Heriades variolosa	c(185678.702311371, -1400748.89255283)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	22	32.354	-98.057	1976-07-22	Heriades			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	4e730168-d310-4ce1-bc5e-455304509477	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(183609.126493352, -1401238.26482206)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	6	31.996	-97.657	1967-04-06	Halictus			NA		TAMU	5 miles N Meridian	4	7112b002-1b8b-42cd-b5fe-6144ce631b8d		Halictus ligatus	Say, 1837	ligatus	Texas	1967	idigbio	Halictus ligatus	c(222347.898830368, -1439844.68972137)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	28	32.357	-98.021	1978-04-28	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	4	1a375a36-56ac-44ab-842a-5758430de770	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:853a90c0-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
	PreservedSpecimen	RINVRT			United States	Marshall	28	33.897	-96.846	28 April 2012	Colletes		Colletes brevicornis	NA		OMNH	Fobb Bottom Wildlife Management Area	4	urn:catalog:OMNH:RINVRT:21936		Colletes brevicornis	Robertson, 1897	brevicornis	Oklahoma	2012	idigbio	Colletes brevicornis	c(292392.444316862, -1227250.44234978)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Somervell		32.234	-97.755	1952-07-20	Bombus			NA		UCD	Glen Rose		urn:uuid:854e3ec2-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus pensylvanicus	(DeGeer,1773)	pensylvanicus	Texas	1952	idigbio	Bombus pensylvanicus	c(212445.806279186, -1413800.56311454)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05				NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	67d6b413-7d40-410f-a782-a7af51a128a4	Malaise trap	Lithurgopsis gibbosa	Smith		Texas	1978	idigbio	Lithurgopsis gibbosa	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Bombus			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	ef495aa9-1198-44ef-aba5-811aaa09e033	Malaise trap	Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	Texas	1978	idigbio	Bombus pensylvanicus	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	24	32.293	-98.202	1980-05-24	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	0e1a9ce6-3bb5-4712-85b4-ff9a988b0807	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Heriades			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	4228afab-be04-4ab4-974b-31a8124fb64d	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1976	idigbio	Heriades variolosa	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Somervell	4	32.191	-97.755	1973-05-04	Heriades			NA		TAMU	3 miles S Glen Rose	5	5a056378-11a9-423b-b7ae-a326215083bc		Heriades gracilior	Cockerell, 1897	gracilior	Texas	1973	idigbio	Heriades gracilior	c(212555.23392111, -1418551.33105544)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	1	32.293	-98.202	1980-06-01	Lasioglossum			NA		TAMU	5 miles N Stephenville	6	0238df52-d71f-4de5-a7ae-9dca348b6b61	Malaise trap	Lasioglossum vierecki	(Crawford, 1904)	vierecki	Texas	1980	idigbio	Lasioglossum vierecki	c(170034.073188372, -1408277.70223138)	Cross Timbers
	PreservedSpecimen	RINVRT			United States	Marshall	28	33.875	-96.846	28 April 2012	Lasioglossum	on Aphanostephus skirrhobasis flowers	Lasioglossum semicaeruleum	NA		OMNH	Fobb Bottom Wildlife Management Area	4	urn:catalog:OMNH:RINVRT:21944		Lasioglossum semicaeruleum	(Cockerell, 1895)	semicaeruleum	Oklahoma	2012	idigbio	Lasioglossum semicaeruleum	c(292473.339396464, -1229684.28643272)	Cross Timbers
	PreservedSpecimen			10-100	UNITED STATES	Cooke		33.488	-97.165	1904-03-25	Halictus			NA		UNHP	Valley View		urn:uuid:88709ba4-d8e1-11e2-99a2-0026552be7ea	Unknown	Halictus ligatus	Say,1837	ligatus	Texas	1904	idigbio	Halictus ligatus	c(264181.135384651, -1273533.80481356)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Augochlorella			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	1033be19-9a41-4258-9cc5-fd9a965c67f1	Malaise trap	Augochlorella aurata	(Smith, 1853)	aurata	Texas	1978	idigbio	Augochlorella aurata	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	16	32.354	-98.057	1976-07-16	Augochlorella			NA		TAMU	3 miles W Bluff Dale, FM 1188	7	66d4d079-1e54-4118-8ba6-b10a9de10d02	Malaise trap	Augochlorella aurata	(Smith, 1853)	aurata	Texas	1976	idigbio	Augochlorella aurata	c(183609.126493352, -1401238.26482206)	Cross Timbers
	PreservedSpecimen			1000-10000	UNITED STATES	Lincoln		35.71	-96.833	1957-06-08	Augochloropsis			NA		AMNH	E of Chandler		urn:uuid:83aee40e-d8e1-11e2-99a2-0026552be7ea	Netting	Augochloropsis metallica	(Fabricius,1793)	metallica	Oklahoma	1957	idigbio	Augochloropsis metallica	c(286802.209208525, -1026490.71159764)	Cross Timbers
associated with:Rubus	PreservedSpecimen				UNITED STATES	Carter		34.174	-97.144		Megachile			NA		AMNH	Ardmore		urn:uuid:87fab768-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile brevis	Say,1837	brevis	Oklahoma		idigbio	Megachile brevis	c(263855.070137704, -1197575.14976869)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Svastra			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	ccd071ce-8a7a-4d29-ab2a-89280332a0a3	Malaise trap	Svastra petulca	(Cresson, 1878)	petulca	Texas	1978	idigbio	Svastra petulca	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Comanche	7	32.111	-98.536	1978-06-07	Lasioglossum			NA		TAMU	De Leon	6	6a6b853f-12c3-414a-abe6-3f79c7836782		Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(138754.375070638, -1428987.94804708)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Augochlorella			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	5b36cf41-7283-47e7-a47f-f6c464f0beb1	Malaise trap	Augochlorella aurata	(Smith, 1853)	aurata	Texas	1978	idigbio	Augochlorella aurata	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Ceratina			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	ab5ba99e-6cdb-4969-a1e6-e1da9b76aaad	Malaise trap	Ceratina shinnersi	Daly, 1973	shinnersi	Texas	1976	idigbio	Ceratina shinnersi	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	13	31.859	-97.379	1984-04-13	Andrena			NA		TAMU	Laguna Park	4	efb7767b-e2ce-4233-8e24-a472e3ee685a		Andrena crataegi	Robertson, 1893	crataegi	Texas	1984	idigbio	Andrena crataegi	c(249125.320968554, -1454213.48438899)	Cross Timbers
	PreservedSpecimen			10-100	UNITED STATES	Cooke		33.488	-97.165	1904-03-25	Halictus			NA		UNHP	Valley View		urn:uuid:88709c62-d8e1-11e2-99a2-0026552be7ea	Unknown	Halictus ligatus	Say,1837	ligatus	Texas	1904	idigbio	Halictus ligatus	c(264181.135384651, -1273533.80481356)	Cross Timbers
	PreservedSpecimen	RINVRT			United States	Marshall	28	33.931	-96.832	28 April 2012	Colletes	on Hymenopappus scabaeiosus flowers	Colletes birkmanni	NA		OMNH	Willis	4	urn:catalog:OMNH:RINVRT:21938		Colletes birkmanni	Swenk, 1906	birkmanni	Oklahoma	2012	idigbio	Colletes birkmanni	c(293563.952154533, -1223440.7913666)	Cross Timbers
	PreservedSpecimen				UNITED STATES	Marshall		33.886	-96.829	1966-02-05	Megachile			NA		UCD	Willis Point		urn:uuid:8538c812-d8e1-11e2-99a2-0026552be7ea	General Collecting	Megachile brevis	Say,1837	brevis	Oklahoma	1966	idigbio	Megachile brevis	c(294008.211195913, -1228408.83160415)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Lasioglossum			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	b5bc3620-03a8-4099-a98c-b18a42421116	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1978	idigbio	Lasioglossum coactum	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	29	32.328	-98.066	1976-07-29	Bombus			NA		TAMU	3 miles W Bluff Dale, bank of Paluxy River	7	a8bb344e-f691-45dc-83e8-2f585abdb621	Malaise trap	Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	Texas	1976	idigbio	Bombus pensylvanicus	c(182815.948899864, -1404130.53602133)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	24	32.293	-98.202	1980-05-24	Heriades			NA		TAMU	5 miles N Stephenville	5	bf5e37d7-a6cf-42ef-9fc7-39983bf11b5b	Malaise trap	Heriades variolosa	(Cresson)	variolosa	Texas	1980	idigbio	Heriades variolosa	c(170034.073188372, -1408277.70223138)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Creek	20	35.999	-96.114	1950-10-20	Lasioglossum			NA		TAMU	Sapulpa	10	94554231-f764-4998-96f5-0c33d7d82d99		Lasioglossum vierecki	(Crawford, 1904)	vierecki	Oklahoma	1950	idigbio	Lasioglossum vierecki	c(350511.757043796, -991758.91730271)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Comanche	14	31.937	-98.489	1985-08-14	Melissodes			NA		TAMU	Hasse	8	98de93b7-3f81-4a8f-a78c-236c4ef658b4		Melissodes coreopsis	Robertson, 1905	coreopsis	Texas	1985	idigbio	Melissodes coreopsis	c(143505.434084389, -1448133.19649974)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	21	32.026	-97.824	1972-07-21	Xylocopa			NA	texana	TAMU	4 miles NE Iredell	7	9020ba51-2d71-4b03-941d-fe9f4f8a64a4		Xylocopa virginica texana	Cresson, 1872	virginica	Texas	1972	idigbio	Xylocopa virginica	c(206430.363590852, -1436947.61239553)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Bosque	22	31.985	-97.906	1970-05-22	Halictus			NA		TAMU	2 miles W Iredell	5	3d6f4ae8-d790-41e6-87cd-8a705ca5095b		Halictus tripartitus	Cockerell, 1895	tripartitus	Texas	1970	idigbio	Halictus tripartitus	c(198750.176820573, -1441669.94094353)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	19	32.357	-98.021	1978-05-19	Melissodes			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	2289de9d-82e3-46b0-8295-7cdbff8dd215	Malaise trap	Melissodes rivalis	Cresson, 1872	rivalis	Texas	1978	idigbio	Melissodes rivalis	c(187003.566340543, -1400828.98054981)	Cross Timbers
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	3327	United States		10	36.668	-96.337	1960-06-10	Megachile			NA		MSU		6	260076bf-2d7e-432a-be7b-9ca3ac29e7eb		Megachile brevis	Say, 1837	brevis	Oklahoma	1960	idigbio	Megachile brevis	c(327442.380503475, -918525.482004536)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	5	32.357	-98.021	1978-05-05	Bombus			NA		TAMU	1 mile N Paluxy River, Bluff Dale	5	3794ec7f-61e3-4539-880d-16a7e9926eda	Malaise trap	Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	Texas	1978	idigbio	Bombus pensylvanicus	c(187003.566340543, -1400828.98054981)	Cross Timbers
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Erath	27	32.293	-98.202	1980-05-27	Lasioglossum			NA		TAMU	5 miles N Stephenville	5	d243dc45-fecd-4239-87a1-0438669a06cf	Malaise trap	Lasioglossum coactum	(Cresson, 1872)	coactum	Texas	1980	idigbio	Lasioglossum coactum	c(170034.073188372, -1408277.70223138)	Cross Timbers
