associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	29	United States			63.502	-150.068	2016-07-21/2016-08-04	Bombus	shrub		NA		UAM	Denali NPP., nr Toklat, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405325?seid=4322310	vane trap	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2275350.67129379, 2861921.02091667)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.741	-149.36	2016-08-02/2016-08-18	Bombus	rocky tundra		NA		UAM	Denali NPP, Primrose Ridge, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405331?seid=4322316	vane trap	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2231225.0558028, 2860308.17727312)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.742	-149.354	2017-06-16/2017-06-30	Bombus	tundra		NA		UAM	Denali NPP., Primrose Ridge, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405834?seid=4322819	bee bowl	Bombus kirbiellus		kirbiellus	Alaska		idigbio	Bombus kirbiellus	c(-2230931.54076477, 2860209.18674542)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-06-28/2017-07-12	Bombus	tundra		NA	sylvicola	UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405931?seid=4322916	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2254769.89021739, 2854769.33908199)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-06-28/2017-07-12	Bombus	tundra		NA		UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405948?seid=4322933	bee bowl	Bombus kirbiellus		kirbiellus	Alaska		idigbio	Bombus kirbiellus	c(-2254769.89021739, 2854769.33908199)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.595	-149.608	2017-06-15/2017-06-28	Bombus	shrub		NA		UAM	Denali NPP., Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405810?seid=4322795	bee bowl	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2251532.68631276, 2855490.96354337)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.497	-150.1	2016-08-04/2016-08-17	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., nr Toklat, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405246?seid=4322231	vane trap	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2276891.47552529, 2862500.3536006)	Alaska Range
Mertensia	PreservedSpecimen	Ento	4	10	United States		09	63.557	-149.633	2016-07-09	Bombus	stream edge		NA	sylvicola	UAM	Denali NPP, Cathedral Mtn., Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:405366?seid=4322351	net	Bombus lapponicus sylvicola		lapponicus	Alaska	2016	idigbio	Bombus sylvicola	c(-2255401.77376345, 2853022.29025302)	Alaska Range
Hedysarum	PreservedSpecimen	Ento	4	10	United States		20	63.458	-150.198	2017-07-20	Bombus	tundra		NA		UAM	Denali NPP, Stony Dome, Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:405370?seid=4322355	net	Bombus flavifrons		flavifrons	Alaska	2017	idigbio	Bombus flavifrons	c(-2283476.38261269, 2862268.86716251)	Alaska Range
	PreservedSpecimen	Ento	4	5	United States		19	63.559	-149.785	2017-07-19	Bombus	road edge		NA		UAM	Denali National Park and Preserve, East Fork, Dean cabin, Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:474837?seid=5400399	bee bowl	Bombus flavifrons		flavifrons	Alaska	2017	idigbio	Bombus flavifrons	c(-2260715.57943006, 2857924.06632366)	Alaska Range
	PreservedSpecimen	Ento	4	5	United States		12	63.58	-149.681	2019-08-12	Bombus	tundra, Chamerion		NA		UAM	Denali National Park and Preserve, Upp. Tattler Cr., Denali National Park and Preserve	08	http://arctos.database.museum/guid/UAM:Ento:475401?seid=5400963	net	Bombus flavifrons		flavifrons	Alaska	2019	idigbio	Bombus flavifrons	c(-2255332.08516722, 2856477.97877223)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-06-28/2017-07-12	Bombus	tundra		NA		UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405633?seid=4322618	bee bowl	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2254769.89021739, 2854769.33908199)	Alaska Range
Arnica	PreservedSpecimen	Ento	4	10	United States		20	63.458	-150.198	2017-07-20	Bombus	tundra		NA	sylvicola	UAM	Denali NPP, Stony Dome, Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:405449?seid=4322434	net	Bombus lapponicus sylvicola		lapponicus	Alaska	2017	idigbio	Bombus sylvicola	c(-2283476.38261269, 2862268.86716251)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States		10	63.556	-150.978	2017-08-10	Bombus	tundra		NA		UAM	Denali NPP., Wickersham Dome, Denali National Park and Preserve	08	http://arctos.database.museum/guid/UAM:Ento:404279?seid=4313373	Vane trap	Bombus mckayi		mckayi	Alaska	2017	idigbio	Bombus mckayi	c(-2303431.48483467, 2895231.32167126)	Alaska Range
Mertensia	PreservedSpecimen	Ento	4	10	United States		09	63.557	-149.633	2016-07-09	Bombus	stream edge		NA		UAM	Denali NPP, Cathedral Mtn., Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:405388?seid=4322373	net	Bombus kirbiellus		kirbiellus	Alaska	2016	idigbio	Bombus kirbiellus	c(-2255401.77376345, 2853022.29025302)	Alaska Range
	PreservedSpecimen	Ento	4	29	United States			63.502	-150.068	2016-07-21/2016-08-04	Bombus	shrub		NA		UAM	Denali NPP., nr Toklat, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405348?seid=4322333	vane trap	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2275350.67129379, 2861921.02091667)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.741	-149.36	2016-08-02/2016-08-18	Bombus	rocky tundra		NA	sylvicola	UAM	Denali NPP, Primrose Ridge, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405281?seid=4322266	vane trap	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2231225.0558028, 2860308.17727312)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-06-28/2017-07-12	Bombus	tundra		NA	sylvicola	UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405637?seid=4322622	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2254769.89021739, 2854769.33908199)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.502	-150.103	2016-07-21/2016-08-04	Bombus	rocky		NA		UAM	Denali NPP, nr Toklat, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405452?seid=4322437	vane trap	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2276605.41083969, 2863019.39869013)	Alaska Range
	PreservedSpecimen	Ento	4	28	United States			63.502	-150.103	2016-08-04/2016-08-17	Bombus	rocky		NA	sylvicola	UAM	Denali NPP, nr Toklat, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405376?seid=4322361	vane trap	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2276605.41083969, 2863019.39869013)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.592	-149.604	2016-07-20/2016-08-03	Bombus	rocky		NA	sylvicola	UAM	Denali NPP., Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405484?seid=4322469	vane trap	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2251623.03563003, 2855110.60869721)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2016-07-19/2016-08-03	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:396836?seid=4283046	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2016-07-19/2016-08-03	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:396840?seid=4283050	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2016-08-03/2016-08-16	Bombus	Alpine tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:404285?seid=4313379	Vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2016-07-19/2016-08-03	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:395871?seid=4282081	vane trap	Bombus flavidus		flavidus	Alaska		idigbio	Bombus flavidus	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-06-28/2017-07-12	Bombus	tundra		NA	sylvicola	UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405950?seid=4322935	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2254769.89021739, 2854769.33908199)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.74	-148.953	2016-07-19/2016-08-03	Bombus	shrub		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:397093?seid=4283303	vane trap	Bombus mckayi		mckayi	Alaska		idigbio	Bombus mckayi	c(-2216628.81761028, 2847747.01948174)	Alaska Range
	PreservedSpecimen	Ento	4	10	United States			63.572	-149.648	2017-07-26/2017-08-09	Bombus	tundra		NA	sylvicola	UAM	Denali NPP, Igloo Canyon, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:405745?seid=4322730	vane trap	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2254769.89021739, 2854769.33908199)	Alaska Range
