associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	250	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks: UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182180?seid=340033	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185283?seid=1843707	pollinator trap B/W/O	Bombus melanopygus		melanopygus	Alaska		idigbio	Bombus melanopygus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176483?seid=933882	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-06-25/2010-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176884?seid=1513919	Pollinator trap: B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		05	64.86	-147.825	1982-07-05	Bombus	roadside weeds, Viccia Cracca		NA		UAM	Fairbanks, UAF	07	http://arctos.database.museum/guid/UAM:Ento:132278?seid=44989		Bombus mckayi		mckayi	Alaska	1982	idigbio	Bombus mckayi	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-13/2009-05-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190022?seid=1213002	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-11/2009-06-18	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176694?seid=1685668	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	250	United States		26	64.851	-147.851	2009-06-26	Bombus			NA		UAM	Fairbanks: UAF Farm	06	http://arctos.database.museum/guid/UAM:Ento:182201?seid=846856	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska	2009	idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States		26	64.851	-147.851	2009-06-26	Bombus			NA		UAM	Fairbanks, UAF Farm	06	http://arctos.database.museum/guid/UAM:Ento:184568?seid=99735	pollinator trap B/W/O	Bombus melanopygus		melanopygus	Alaska	2009	idigbio	Bombus melanopygus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-08-13/2009-08-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:181853?seid=1399429	pollinator trap Y/W/L	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	10	United States		26	64.867	-147.874	2010-05-26	Bombus	lowland, near lake		NA		UAM	Fairbanks, UAF, Smith Lake	05	http://arctos.database.museum/guid/UAM:Ento:144377?seid=96585	sweep	Bombus perplexus		perplexus	Alaska	2010	idigbio	Bombus perplexus	c(-2091410.2399266, 2912773.76380129)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	1300	United States		30	64.858	-147.825	1968-05-30	Bombus			NA		UAM	University of Alaska, College	05	http://arctos.database.museum/guid/UAM:Ento:122049?seid=1339984		Bombus bohemicus		bohemicus	Alaska	1968	idigbio	Bombus bohemicus	c(-2090371.96825224, 2910581.50558324)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-11/2009-06-18	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176715?seid=1155827	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:179279?seid=377934	pollinator trap B/W/O	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		14	64.86	-147.825	1983-05-14	Bombus	weeds aspen S. slope, Arctostaphylos uva-ursi		NA		UAM	Fairbanks, UAF	05	http://arctos.database.museum/guid/UAM:Ento:131607?seid=1458807		Bombus frigidus		frigidus	Alaska	1983	idigbio	Bombus frigidus	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190093?seid=1127287	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185638?seid=1796582	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190057?seid=841147	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190092?seid=1399390	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-04/2009-06-11	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:177810?seid=1664131	pollinator trap B/W/L	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:188276?seid=1263096	pollinator trap B/W/O	Bombus mckayi		mckayi	Alaska		idigbio	Bombus mckayi	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-11/2009-06-18	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:181805?seid=1685735	pollinator trap Y/W/L	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-23/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:177047?seid=1063195	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:184468?seid=1284788	pollinator trap B/W/O	Bombus melanopygus		melanopygus	Alaska		idigbio	Bombus melanopygus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190418?seid=634595	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-09-16/2010-09-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182400?seid=1284650	pollinator trap Y/W/L	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	50	United States		16	64.854	-147.877	2002-04-16	Apis			NA		UAM	Fairbanks: Trail off Blackspruce Drive	04	http://arctos.database.museum/guid/UAM:Ento:15078?seid=362189	hand collected	Apis mellifera		mellifera	Alaska	2002	idigbio	Apis mellifera	c(-2092510.7587002, 2911737.99000868)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185588?seid=955309	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-06/2009-05-13	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185843?seid=313366	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176376?seid=755187	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-11/2009-06-18	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:188476?seid=202444	pollinator trap B/W/O	Bombus mckayi		mckayi	Alaska		idigbio	Bombus mckayi	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-11/2009-06-18	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176702?seid=1431083	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		05	64.86	-147.825	1982-07-05	Bombus	roadside weeds, Viccia Cracca		NA		UAM	Fairbanks, UAF	07	http://arctos.database.museum/guid/UAM:Ento:132280?seid=893252		Bombus mckayi		mckayi	Alaska	1982	idigbio	Bombus mckayi	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:179229?seid=1664210	pollinator trap B/W/O	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190006?seid=879906	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-04/2009-06-11	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:177853?seid=185051	pollinator trap B/W/L	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	50	United States			64.857	-147.859	2008-07-03/2008-07-11	Bombus			NA		UAM	Fairbanks North Star, Field behind Georgeson Botanical Garden		http://arctos.database.museum/guid/UAM:Ento:260819?seid=2314275	click beetle trap #10	Bombus insularis		insularis	Alaska		idigbio	Bombus insularis	c(-2091646.92751844, 2911476.97070096)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	700	United States		06	64.95	-148.356	1980-06-06	Bombus	alpine heath		NA		UAM	Murphy Dome, summit	06	http://arctos.database.museum/guid/UAM:Ento:133416?seid=1532454		Bombus mckayi		mckayi	Alaska	1980	idigbio	Bombus mckayi	c(-2101916.4603655, 2933882.20008863)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-06-14/2010-06-17	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185986?seid=1427950	pollinator trap Y/W/L	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-23/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190295?seid=527256	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		29	64.86	-147.825	1980-06-29	Bombus	T1SR1WSect1 weeds, Melilotus officinalis		NA		UAM	Fairbanks, UAF	06	http://arctos.database.museum/guid/UAM:Ento:131102?seid=700842		Bombus mckayi		mckayi	Alaska	1980	idigbio	Bombus mckayi	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185650?seid=1277446	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176441?seid=235019	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-13/2009-05-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:187381?seid=1528386	pollinator trap B/W/L	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176781?seid=206439	Pollinator trap: Blue w/o	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:176082?seid=292088	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190404?seid=1055596	pollinator trap B/W/L	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	1000	United States		08	63.869	-150.229	2001-07-08	Bombus	Elaeag. comm., gravel bar		NA		UAM	Denali NP proj.#644: Toklat R., Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:103533?seid=1431282	Malaise	Bombus frigidus		frigidus	Alaska	2001	idigbio	Bombus frigidus	c(-2252123.44704445, 2898076.7207565)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:177688?seid=1559902	pollinator trap B/W/L	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	3000	United States		25	64.913	-147.94	1969-06-25	Bombus			NA		UAM	Sheep Cr. Rd. + Goldstream ~ 11mi NW of Fairbanks	06	http://arctos.database.museum/guid/UAM:Ento:121445?seid=113481		Bombus flavifrons		flavifrons	Alaska	1969	idigbio	Bombus flavifrons	c(-2090208.55183788, 2918649.41946589)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		24	64.86	-147.825	1982-07-24	Bombus	roadside weeds, Melilotus officinalis		NA		UAM	Fairbanks, UAF	07	http://arctos.database.museum/guid/UAM:Ento:132985?seid=1587716		Bombus flavifrons		flavifrons	Alaska	1982	idigbio	Bombus flavifrons	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		29	64.86	-147.825	1980-06-29	Bombus	weeds, Viccia cracca		NA		UAM	Fairbanks, UAF	06	http://arctos.database.museum/guid/UAM:Ento:133763?seid=222840		Bombus flavifrons		flavifrons	Alaska	1980	idigbio	Bombus flavifrons	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185635?seid=613387	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-05-20/2010-05-24	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:187380?seid=1778890	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-05-17/2010-05-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:187322?seid=694606	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:179147?seid=135304	pollinator trap B/W/O	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	250	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks: UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182183?seid=475733	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-13/2009-05-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190019?seid=719510	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	1000	United States		08	63.869	-150.229	2001-07-08	Bombus	Elaeag. comm., gravel bar		NA		UAM	Denali NP proj.#644: Toklat R., Denali National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:103520?seid=294134	Malaise	Bombus frigidus		frigidus	Alaska	2001	idigbio	Bombus frigidus	c(-2252123.44704445, 2898076.7207565)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	350	United States		27	64.894	-147.807	1981-08-27	Apis			NA		UAM	Fairbanks, Wolverine Ln.	08	http://arctos.database.museum/guid/UAM:Ento:106710?seid=449660		Apis mellifera		mellifera	Alaska	1981	idigbio	Apis mellifera	c(-2086985.36464452, 2913172.33725701)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182920?seid=1416763	pollinator trap B/W/O	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-05-17/2010-05-20	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182528?seid=306278	pollinator trap B/W/L	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	500	United States		09	64.866	-147.868	1983-05-09	Bombus	tall shrub/ tussok bog, Salix planifolia		NA		UAM	Fairbanks: Smith Lake	05	http://arctos.database.museum/guid/UAM:Ento:131576?seid=925145		Bombus perplexus		perplexus	Alaska	1983	idigbio	Bombus perplexus	c(-2091275.43175315, 2912514.11592964)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-05-20/2010-05-24	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:187373?seid=1836498	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:190601?seid=92731	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	50	United States			64.857	-147.859	2008-06-06/2008-06-13	Bombus			NA		UAM	Fairbanks, field behind Georgeson BG		http://arctos.database.museum/guid/UAM:Ento:260830?seid=2314286	click beetle trap #3	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091646.92751844, 2911476.97070096)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-25/2009-07-02	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:185035?seid=570635	pollinator trap B/W/O	Bombus melanopygus		melanopygus	Alaska		idigbio	Bombus melanopygus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	200	United States		22	64.86	-147.825	1983-06-22	Megachile	weeds, Hedysarum alpinum		NA		UAM	Fairbanks, UAF	06	http://arctos.database.museum/guid/UAM:Ento:134436?seid=558348		Megachile melanophaea		melanophaea	Alaska	1983	idigbio	Megachile melanophaea	c(-2090219.05659453, 2910754.28930639)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2010-07-26/2010-07-29	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:182332?seid=1127322	pollinator trap Y/W/O	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:178030?seid=1678541	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-06-18/2009-06-25	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:192480?seid=915611	pollinator trap B/W/O	Bombus perplexus		perplexus	Alaska		idigbio	Bombus perplexus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-20/2009-05-28	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:177715?seid=1635538	pollinator trap B/W/O	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
	PreservedSpecimen	Ento	4	13	United States			64.851	-147.851	2009-05-01/2009-05-06	Bombus			NA		UAM	Fairbanks, UAF Farm		http://arctos.database.museum/guid/UAM:Ento:184473?seid=1055674	pollinator trap B/W/O	Bombus melanopygus		melanopygus	Alaska		idigbio	Bombus melanopygus	c(-2091823.91210071, 2910727.67294619)	Interior Forested Lowlands and Uplands
