associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Insects			United States	Douglas		46.553	-91.576	1985-08-16	Bombus			NA		OSUC	Brule, Douglas Co., Wisconsin		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82168	none specified	Bombus terricola		terricola	Wisconsin		idigbio	Bombus terricola	c(642741.202252933, 206378.441314302)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Luce	31	46.368	-85.562	1964-05-31	Bombus			NA		MSU		5	22062100-efc4-4e2d-a2b2-9be58102ca9e	none specified	Bombus ashtoni	(Cresson, 1864)	ashtoni	Michigan	1964	idigbio	Bombus ashtoni	c(1100425.55106339, 251261.8288155)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Gogebic	11	46.268	-89.178	1955-07-11	Bombus			NA		MSU	Watersmeet	7	5801f58d-b800-4b1a-b0bc-ab0723a035de	none specified	Bombus ashtoni	(Cresson, 1864)	ashtoni	Michigan	1955	idigbio	Bombus ashtoni	c(828776.439645907, 196809.678001979)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Delta	30	45.758	-86.512	1965-08-30	Bombus			NA		MSU	T39N R18W sect 22	8	83abfd6b-de48-4d17-aa50-1a27653b89e4	none specified	Bombus borealis	Kirby, 1837	borealis	Michigan	1965	idigbio	Bombus borealis	c(1040323.36598702, 171561.517808252)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Alger	23	46.348	-86.929	1901-06-23	Bombus			NA		MSU	Chatham	6	271ee821-715f-485b-aab8-4927bb5fab7d	none specified	Bombus fervidus	(Fabricius, 1798)	fervidus	Michigan	1901	idigbio	Bombus fervidus	c(997816.521759184, 231195.038969826)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Marquette	8	46.535	-88.11	1936-08-08	Bombus			NA		MSU	Michigamme	8	4292571b-deb9-4564-bd24-f4a6d53ed7bf	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	1936	idigbio	Bombus ternarius	c(905425.546660786, 237796.019258818)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Mackinac	9	46.015	-85.008	1979-08-09	Bombus			NA		MSU	Little Brevort	8	efcf0547-efd4-4a09-bb32-0f03c7d44fb4	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	1979	idigbio	Bombus ternarius	c(1149397.81104344, 220278.398962686)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Dickinson	5	46.21	-87.898	1982-08-05	Bombus			NA		MSU	T44N R29W Sec. 14	8	1f3caa73-2a7b-4a64-a694-7408f76796d1	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	1982	idigbio	Bombus ternarius	c(926900.307449723, 204387.677168201)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Marquette	15	46.846	-87.849	1974-06-15	Bombus			NA		MSU	Huron Mountain Club	6	4dbf40de-5e0a-4415-8d18-61166fb76bb9	none specified	Bombus terricola	Kirby, 1837	terricola	Michigan	1974	idigbio	Bombus terricola	c(919823.40472906, 275043.127886151)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Douglas		46.553	-91.576	1985-08-16	Bombus			NA		OSUC	Brule, Douglas Co., Wisconsin		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82205	none specified	Bombus griseocollis		griseocollis	Wisconsin		idigbio	Bombus griseocollis	c(642741.202252933, 206378.441314302)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		16	47.197	-95.202	1938-06-16	Bombus			NA		MSU	Itasca State Park	6	ccfbd37c-e7e5-4bee-aa49-48703c82c3d8		Bombus rufocinctus	Cresson, 1863	rufocinctus	Minnesota	1938	idigbio	Bombus rufocinctus	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		16	47.197	-95.202	1938-06-16	Bombus			NA		MSU	Itasca State Park	6	9442f628-bfff-453d-beb3-f6512dff67b4		Bombus rufocinctus	Cresson, 1863	rufocinctus	Minnesota	1938	idigbio	Bombus rufocinctus	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		17	47.197	-95.202	1938-07-17	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	7deabf2c-a89e-4c17-97be-bd8c95dd54ec		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	1187	USA		20	47.414	-91.246	1938-08-20	Bombus			NA		MSU	Finland; 47.414636 -91.249048	8	e1dfaf4a-c4d4-4f8a-a3ca-7c31a39ae281		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(657198.670118544, 304349.362013431)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	1549	USA	Cook	21	47.964	-89.685	1938-08-21	Bombus			NA		MSU	Grand Parlage	8	569721ca-0f09-4bff-9f1f-bee9c8462333		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(765592.220954344, 379039.885089244)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		17	47.197	-95.202	1938-07-17	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	51b7a66b-d36f-4388-8af1-55ad0c3c96f2		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		16	47.197	-95.202	1938-06-16	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	6	6572cf38-7742-4ed6-bdcd-895c2664b285		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		17	47.197	-95.202	1938-07-17	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	f2805f68-091f-417e-9faa-d3e354583cdf		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	2946	USA	Marinette	14	45.771	-87.995	1990-08-14	Bombus			NA		MSU	Niagra	8	26a005a5-8cde-4d2e-8cb4-c126a304f4ea		Bombus vagans	Smith, 1854	vagans	Wisconsin	1990	idigbio	Bombus vagans	c(926852.006554195, 154875.225372253)	Northern Lakes and Forests
	PreservedSpecimen	ENT		1243	USA	Dakota County	7	46.327	-93.785	1965-09-07	Bombus			NA		YPM	Nicols	9	urn:uuid:e0a70449-4ca9-4985-b55e-f56c9f5e5050		Bombus vagans	Smith	vagans	Minnesota	1965	idigbio	Bombus vagans	c(476655.652803461, 165956.322959579)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	1103	USA	Lake	7	47.143	-91.468	1938-08-07	Bombus			NA		MSU	Gooseberry Falls	8	27f77733-fac4-4e42-b8f4-efeefefc0da7		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(643876.013784713, 272556.206511173)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	301	USA	Lake	7	47.143	-91.468	1938-08-07	Bombus			NA		MSU	Gooseberry Falls; 47.142983 -91.467674	8	ded7ade6-95d4-4fd9-8710-4549a990b195		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(643876.013784713, 272556.206511173)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	301	USA	Lake	7	47.143	-91.468	1938-08-07	Bombus			NA		MSU	Gooseberry Falls; 47.142983 -91.467674	8	bf13d988-06a7-4d9f-8d94-18ff1c52fe89		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(643876.013784713, 272556.206511173)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	1187	USA		20	47.414	-91.246	1938-08-20	Bombus			NA		MSU	Finland; 47.414636 -91.249048	8	0794ff96-c8dc-447e-9ea9-317676a14eef		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(657198.670118544, 304349.362013431)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	2017	USA	Lake	20	47.414	-91.246	1938-08-20	Bombus			NA		MSU	Finland	8	71e512c6-3df8-448e-9ea0-5981ca045aef		Bombus perplexus	Cresson, 1863	perplexus	Minnesota	1938	idigbio	Bombus perplexus	c(657198.670118544, 304349.362013431)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	2017	USA	Lake	20	47.414	-91.246	1938-08-20	Bombus			NA		MSU	Finland	8	0ffbff9a-ee18-4f4e-9b17-34ab6af136af		Bombus perplexus	Cresson, 1863	perplexus	Minnesota	1938	idigbio	Bombus perplexus	c(657198.670118544, 304349.362013431)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	377	USA	Pine	21	46.038	-92.477	1938-08-21	Bombus			NA		MSU	Lake Lena	8	298e3eb6-2495-46eb-a431-193b98f8b686		Bombus rufocinctus	Cresson, 1863	rufocinctus	Minnesota	1938	idigbio	Bombus rufocinctus	c(579665.062603902, 142488.731868099)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		17	47.197	-95.202	1938-07-17	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	83494191-dfd8-479d-af40-6132e4ff5dbe		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	301	USA	Lake	7	47.143	-91.468	1938-08-07	Bombus			NA		MSU	Gooseberry Falls; 47.142983 -91.467674	8	43478072-3002-4fc6-803c-c659d5633d97		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(643876.013784713, 272556.206511173)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		17	47.197	-95.202	1938-07-17	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	6ee61115-cb70-4525-9c1b-d47830a56ee4		Bombus terricola	Kirby, 1837	terricola	Minnesota	1938	idigbio	Bombus terricola	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	9545	USA		21	47.197	-95.202	1938-07-21	Bombus			NA		MSU	Itasca State Park; 47.197458 -95.201964	7	6240c600-3425-4b03-8cf9-b5ff3219faed		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(362306.877235816, 255116.144791673)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	301	USA	Lake	7	47.143	-91.468	1938-08-07	Bombus			NA		MSU	Gooseberry Falls; 47.142983 -91.467674; 47.142983 -91.467674	8	f9c21eed-e058-4a09-a575-0d692d02933c		Bombus vagans	Smith, 1854	vagans	Minnesota	1938	idigbio	Bombus vagans	c(643876.013784713, 272556.206511173)	Northern Lakes and Forests
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Chippewa	16	46.376	-84.723	1972-07-16	Bombus			NA		TAMU	Raco	7	6f202fe8-f51f-462d-b0ec-aa5c54739f41		Bombus terricola	Kirby, 1837	terricola	Michigan	1972	idigbio	Bombus terricola	c(1163259.41014618, 263978.27497794)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Schoolcraft		46.346	-85.945	1985-08-15	Bombus			NA		OSUC	Seney, Schoolcraft Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82084	none specified	Bombus terricola		terricola	Michigan		idigbio	Bombus terricola	c(1072044.39922054, 243660.867743623)	Northern Lakes and Forests
	PreservedSpecimen	ENT		1243	USA	Dakota County	7	46.327	-93.785	1965-09-07	Bombus			NA		YPM	Nicols	9	urn:uuid:dcf03d0e-0d4a-4bc6-82db-d36be9e89437		Bombus vagans	Smith	vagans	Minnesota	1965	idigbio	Bombus vagans	c(476655.652803461, 165956.322959579)	Northern Lakes and Forests
	PreservedSpecimen	SMIRC	79a96c8c-5719-4e0e-8a24-d597c48c1d62	1824	United States	Cass	1	46.718	-94.4	1929-08-01	Bombus			NA		SDSU	Big Trout Lake, Pine River	8	44afaf88-1299-4548-ba9b-b104ac40d2cc		Bombus ternarius	Say, 1837	ternarius	Minnesota	1929	idigbio	Bombus ternarius	c(426526.09904196, 205886.928081605)	Northern Lakes and Forests
	PreservedSpecimen	SMIRC	79a96c8c-5719-4e0e-8a24-d597c48c1d62	1824	United States	Cass	1	46.718	-94.4	1929-08-01	Bombus			NA		SDSU	Big Trout Lake, Pine River	8	5367d914-a37a-47b9-af4c-6dbc70495271		Bombus vagans	Smith, 1854	vagans	Minnesota	1929	idigbio	Bombus vagans	c(426526.09904196, 205886.928081605)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Iron		46.003	-88.494	1980-07-31	Bombus			NA		OSUC	Pentoga Park, Iron Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__69826	none specified	Bombus vagans		vagans	Michigan		idigbio	Bombus vagans	c(884962.722831385, 174847.422770632)	Northern Lakes and Forests
	PreservedSpecimen	Insects	0197093b-f523-468f-8e90-6f94faa24395		United States		14	46.664	-86.011	2011-07-14	Bombus			NA		CLEV	USA Michigan Alger Co. 46.6635N 86.0111W	7	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:CMNHENT0047592	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	2011	idigbio	Bombus ternarius	c(1060866.86826839, 277724.508858125)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Schoolcraft		46.346	-85.945	1985-08-15	Bombus			NA		OSUC	Seney, Schoolcraft Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82080	none specified	Bombus terricola		terricola	Michigan		idigbio	Bombus terricola	c(1072044.39922054, 243660.867743623)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Marquette		46.535	-88.11	1985-08-16	Bombus			NA		OSUC	Michigamme, Marquette Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82062	none specified	Bombus terricola		terricola	Michigan		idigbio	Bombus terricola	c(905425.546660786, 237796.019258818)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Marquette	8	46.535	-88.11	1936-08-08	Bombus			NA		MSU	Michigamme	8	ed23a1d6-5180-40a4-98fc-cb90646d651e	none specified	Bombus ashtoni	(Cresson, 1864)	ashtoni	Michigan	1936	idigbio	Bombus ashtoni	c(905425.546660786, 237796.019258818)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Delta	30	45.758	-86.512	1965-08-30	Bombus			NA		MSU	T39N R18W sect 22	8	22b5fcdf-de69-4d88-a2c4-e69f6f30b8fd	none specified	Bombus fervidus	(Fabricius, 1798)	fervidus	Michigan	1965	idigbio	Bombus fervidus	c(1040323.36598702, 171561.517808252)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Schoolcraft	12	45.958	-86.246	1960-06-12	Bombus			NA		MSU	Manistique	6	a2b0766c-e8bf-470e-95f4-336502b91dd6	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	1960	idigbio	Bombus ternarius	c(1056784.65281803, 197024.847473271)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Dickinson	4	46.095	-87.794	1982-08-04	Bombus			NA		MSU	T44N R28W Sec. 27	8	d778e22c-5d40-4062-bba4-c3c18f8f0705	none specified	Bombus ternarius	Say, 1837	ternarius	Michigan	1982	idigbio	Bombus ternarius	c(936740.611707797, 192918.007244402)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Marquette	15	46.846	-87.849	1974-06-15	Bombus			NA		MSU	Huron Mountain Club	6	d018722c-2a99-47b8-a1e6-2b14a334d25c	none specified	Bombus terricola	Kirby, 1837	terricola	Michigan	1974	idigbio	Bombus terricola	c(919823.40472906, 275043.127886151)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233		United States	Marquette	15	46.825	-87.741	1974-06-15	Bombus			NA		MSU	Huron Mountain Club	6	ad48f209-7801-4461-b6a9-27619b933571	none specified	Bombus terricola	Kirby, 1837	terricola	Michigan	1974	idigbio	Bombus terricola	c(928280.286801008, 273974.251057593)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Douglas		46.553	-91.576	1985-08-16	Bombus			NA		OSUC	Brule, Douglas Co., Wisconsin		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82174	none specified	Bombus terricola		terricola	Wisconsin		idigbio	Bombus terricola	c(642741.202252933, 206378.441314302)	Northern Lakes and Forests
	PreservedSpecimen	Insects			Canada			49.783	-92.75	1989-09-04	Bombus			NA		OSUC	Dryden, ON, Canada		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82008	none specified	Bombus terricola		terricola	Ontario		idigbio	Bombus terricola	c(520066.911267339, 555474.903036761)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Schoolcraft		46.346	-85.945	1985-08-15	Bombus			NA		OSUC	Seney, Schoolcraft Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__82076	none specified	Bombus terricola		terricola	Michigan		idigbio	Bombus terricola	c(1072044.39922054, 243660.867743623)	Northern Lakes and Forests
	PreservedSpecimen	ENT		1243	USA	Dakota County	7	46.327	-93.785	1965-09-07	Bombus			NA		YPM	Nicols	9	urn:uuid:0febe5b7-3dee-4a0b-a834-b0a0256b4ced		Bombus vagans	Smith	vagans	Minnesota	1965	idigbio	Bombus vagans	c(476655.652803461, 165956.322959579)	Northern Lakes and Forests
	PreservedSpecimen	Insects			United States	Delta		46.031	-86.668	1980-08-03	Bombus			NA		OSUC	16mi N Nahma, Delta Co., MI		urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUC__100903	trap	Bombus terricola		terricola	Michigan		idigbio	Bombus terricola	c(1023388.863683, 199594.930159937)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Beltrami		47.474	-94.88	1971-08-12	Colletes			NA		AMNH	Bemidji		urn:uuid:85b4863c-d8e1-11e2-99a2-0026552be7ea	Netting	Colletes kincaidii	Cockerell,1898	kincaidii	Minnesota	1971	idigbio	Colletes kincaidii	c(384577.053570745, 287364.403330151)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	Kenora District		49.655	-94.175	1973-07-21	Bombus			NA		UCD	19 mi SE of Kenora		urn:uuid:85fef5be-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus perplexus	Cresson,1863	perplexus	Ontario	1973	idigbio	Bombus perplexus	c(419191.99747111, 532856.849499038)	Northern Lakes and Forests
associated with:Tanacetum vulgare	PreservedSpecimen				CANADA	None, Unknown or Numbered Census Division		49.637	-94.099	1967-08-04	Lasioglossum			NA		AMNH	24 mi SE of Kenora		urn:uuid:85118630-d8e1-11e2-99a2-0026552be7ea	Netting	Lasioglossum nigroviride	(Graenicher,1911)	nigroviride	Ontario	1967	idigbio	Lasioglossum nigroviride	c(424803.08329573, 531265.537101944)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	Kenora District		49.725	-94.25	1971-08-09	Bombus			NA		UCD	Longbow Corners, 11 mi SE of Kenora		urn:uuid:85fef7b2-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus perplexus	Cresson,1863	perplexus	Ontario	1971	idigbio	Bombus perplexus	c(413221.166170271, 540223.667454377)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	Kenora District		49.662	-94.202	1973-07-20	Bombus			NA		UCD	17 mi SE of Kenora		urn:uuid:87aba600-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus vagans vagans	Smith,1854	vagans vagans	Ontario	1973	idigbio	Bombus vagans	c(417194.314040198, 533490.595273901)	Northern Lakes and Forests
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	969	United States	Dickinson	2	45.773	-87.974	1990-07-02	Megachile			NA		MSU		7	647b8daa-2eca-49f8-8958-ba9d363f3870		Megachile campanulae	(Robertson, 1903)	campanulae	Michigan	1990	idigbio	Megachile campanulae	c(928424.972159125, 155337.612567441)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	St. Louis		46.783	-92.107	1950-09-10	Bombus			NA		RUAC	Duluth		urn:uuid:8583d91a-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus terricola	Kirby,1837	terricola	Minnesota	1950	idigbio	Bombus terricola	c(599852.118369395, 227742.415472851)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	Kenora District		49.662	-94.202	1973-07-20	Bombus			NA		UCD	17 mi SE of Kenora		urn:uuid:87b5ca04-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus vagans vagans	Smith,1854	vagans vagans	Ontario	1973	idigbio	Bombus vagans	c(417194.314040198, 533490.595273901)	Northern Lakes and Forests
	PreservedSpecimen	ENT		1243	USA	Dakota County	7	46.327	-93.785	1965-09-07	Bombus			NA		YPM	Nicols	9	urn:uuid:fe900a6f-6936-4125-83db-0914ad550648		Bombus vagans	Smith	vagans	Minnesota	1965	idigbio	Bombus vagans	c(476655.652803461, 165956.322959579)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Marquette		46.544	-87.395	1964-08-25	Bombus			NA		AMNH	Marquette		urn:uuid:83b389be-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus terricola	Kirby,1837	terricola	Michigan	1964	idigbio	Bombus terricola	c(959169.296280303, 247092.923277618)	Northern Lakes and Forests
	PreservedSpecimen	ENT		1243	USA	Dakota County	7	46.327	-93.785	1965-09-07	Bombus			NA		YPM	Nicols	9	urn:uuid:13e0d669-4032-4c73-ae95-edb196567a68		Bombus fervidus	(Fabr.)	fervidus	Minnesota	1965	idigbio	Bombus fervidus	c(476655.652803461, 165956.322959579)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Marquette		46.555	-87.382		Megachile			NA		AMNH	shore of Lake Superior, Marquette		urn:uuid:87fed028-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile frigida	Smith,1853	frigida	Michigan		idigbio	Megachile frigida	c(959954.418808316, 248459.766043616)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	unknown		46.204	-94.576		Bombus			NA		AMNH	unknown		urn:uuid:8832aa9c-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus ternarius	Say,1837	ternarius	Minnesota		idigbio	Bombus ternarius	c(417044.060698123, 147918.353198235)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Marquette		46.509	-87.83	1962-08-05	Hylaeus			NA		AMNH	Diorite		urn:uuid:974d3b64-7d4b-11e3-935e-0026552be7ea	Netting	Hylaeus modestus modestus	Say,1837	modestus modestus	Michigan	1962	idigbio	Hylaeus affinis/modestus	c(926987.059925264, 238125.88128281)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	Kenora District		49.662	-94.202	1973-07-20	Bombus			NA		UCD	17 mi SE of Kenora		urn:uuid:87aba3bc-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus vagans vagans	Smith,1854	vagans vagans	Ontario	1973	idigbio	Bombus vagans	c(417194.314040198, 533490.595273901)	Northern Lakes and Forests
	PreservedSpecimen	Ento	4	40000	United States		03	45.469	-91.114	1960-09-03	Bombus	flower of goldenrod		NA		UAM	Rusk County	09	http://arctos.database.museum/guid/UAM:Ento:476988?seid=5518101		Bombus rufocinctus		rufocinctus	Wisconsin	1960	idigbio	Bombus rufocinctus	c(691194.514942011, 90204.1519815313)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Marquette		46.544	-87.395	1964-08-25	Bombus			NA		AMNH	Marquette		urn:uuid:8357b0bc-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus ternarius	Say,1837	ternarius	Michigan	1964	idigbio	Bombus ternarius	c(959169.296280303, 247092.923277618)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	None, Unknown or Numbered Census Division		49.623	-94.073	1968-07-25	Hylaeus			NA		AMNH	27 mi SE of Kenora		urn:uuid:84cf7b96-d8e1-11e2-99a2-0026552be7ea	Netting	Hylaeus annulatus	(Linnaeus,1758)	annulatus	Ontario	1968	idigbio	Hylaeus annulatus	c(426791.01565369, 529853.088292264)	Northern Lakes and Forests
	PreservedSpecimen				CANADA	None, Unknown or Numbered Census Division		49.662	-94.202	1973-07-21	Bombus			NA		UCD	17 mi SE of Kenora		urn:uuid:8604419a-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus perplexus	Cresson,1863	perplexus	Ontario	1973	idigbio	Bombus perplexus	c(417194.314040198, 533490.595273901)	Northern Lakes and Forests
	PreservedSpecimen				UNITED STATES	Crow Wing		46.602	-94.114	1965-06-18	Osmia			NA		AMNH	4 mi S of Cross Lake		urn:uuid:84cde7ea-d8e1-11e2-99a2-0026552be7ea	Netting	Osmia atriventris	Cresson,1864	atriventris	Minnesota	1965	idigbio	Osmia atriventris	c(449218.527927697, 194572.815580281)	Northern Lakes and Forests
Chamaedaphne calyculata	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	3036	USA	Marquette	18	46.495	-87.887	1983-05-18	Andrena			NA		MSU		5	0491cc53-d6e7-4616-ad94-79ed9e4c1443		Andrena bradleyi	Viereck, 1907	bradleyi	MI	1983	idigbio	Andrena bradleyi	c(922923.578089891, 235926.262447304)	Northern Lakes and Forests
