associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
Melilotus alba	PreservedSpecimen	SEMC			Canada		1	50.283	-107.767	1971-08-01	Bombus			NA		KU	Swift Current	8	177a3a08-1ed6-11e3-bfac-90b11c41863e		Bombus (Bombus) occidentalis		occidentalis	Saskatchewan	1971	idigbio	Bombus occidentalis	c(-551338.743352588, 614310.129905129)	Northwestern Glaciated Plains
Cornus stolenifera	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Andrena			NA		KU	Lethbridge, Picture Butte, 3 mi SE	6	1c93959f-1ed6-11e3-bfac-90b11c41863e		Andrena (Larandrena) miserabilis		miserabilis	Alberta	1982	idigbio	Andrena miserabilis	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
Helianthus petiolaris	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Perdita			NA		KU	Moose Jaw; 17 mi W	8	3a97ff93-1ed6-11e3-bfac-90b11c41863e		Perdita (Cockerellia) albipennis		albipennis	Saskatchewan	1971	idigbio	Perdita albipennis	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
Escobaria vivipara	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Diadasia	flowers, on		NA		KU	Lethbridge, Picture Butte, 3 mi SE	6	27ce2a98-1ed6-11e3-bfac-90b11c41863e		Diadasia (Coquillettapis) diminuta		diminuta	Alberta	1982	idigbio	Diadasia diminuta	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
	PreservedSpecimen	SEMC			Canada		28	50.4	-105.05	1972-07-28	Perdita			NA		KU	Moose Jaw, 21 mi W	7	1f76f220-1ed6-11e3-bfac-90b11c41863e		Perdita (Perdita) laticincta		laticincta	Saskatchewan	1972	idigbio	Perdita laticincta	c(-358026.322398361, 611657.414701347)	Northwestern Glaciated Plains
Chrysopsis arvensis	PreservedSpecimen	SEMC			Canada		3	50.4	-105.92	1971-08-03	Neolarra			NA		KU	Moose Jaw; 17 mi W	8	3cc97b40-1ed6-11e3-bfac-90b11c41863e		Neolarra (Phileremulus) vigilans		vigilans	Saskatchewan	1971	idigbio	Neolarra vigilans	c(-419571.501853573, 615932.69987682)	Northwestern Glaciated Plains
	PreservedSpecimen	SMIRC	79a96c8c-5719-4e0e-8a24-d597c48c1d62	2653	United States	Walworth	15	45.537	-100.428	1924-08-15	Bombus			NA		SDSU	Mobridge	8	7343d21b-3b1e-4628-b7b3-20969b691454		Bombus griseocollis	(DeGeer, 1773)	griseocollis	South Dakota	1924	idigbio	Bombus griseocollis	c(-33335.5012623839, 59799.6762698437)	Northwestern Glaciated Plains
	PreservedSpecimen	SMIRC	79a96c8c-5719-4e0e-8a24-d597c48c1d62	1495	United States	Bon Homme	14	42.854	-97.897	1925-09-14	Bombus			NA		SDSU	Springfield	9	49923b62-e154-44a5-b6ee-06e39f3a7451		Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	South Dakota	1925	idigbio	Bombus pensylvanicus	c(171434.181150215, -236406.151711497)	Northwestern Glaciated Plains
	PreservedSpecimen	SMIRC	79a96c8c-5719-4e0e-8a24-d597c48c1d62	2653	United States	Walworth	15	45.537	-100.428	1924-08-15	Bombus			NA		SDSU	Mobridge	8	d736338a-8ad3-49b9-939d-e6d5f7999cff		Bombus ternarius	Say, 1837	ternarius	South Dakota	1924	idigbio	Bombus ternarius	c(-33335.5012623839, 59799.6762698437)	Northwestern Glaciated Plains
Melilotus alba	PreservedSpecimen	SEMC			Canada		1	50.283	-107.767	1971-08-01	Bombus			NA		KU	Swift Current	8	3da14bc5-1ed6-11e3-bfac-90b11c41863e		Bombus (Cullumanobombus) rufocinctus		rufocinctus	Saskatchewan	1971	idigbio	Bombus rufocinctus	c(-551338.743352588, 614310.129905129)	Northwestern Glaciated Plains
